Connectivity,Predictor,Beta,SE,tValue,rValue,R2,Pvalue,adjPvalue
IC5/IC40,237,-0.056040481,0.012512324,-4.478822683,-0.032978858,0.044998394,7.55069833552675e-06,0.000498934
IC6/IC42,286,0.037572347,0.014279555,2.631198788,0.019381176,0.044317494,0.008515511,0.046198326
IC7/IC8,298,-0.051016181,0.01771965,-2.879073832,-0.021206215,0.044388335,0.003993042,0.028073529
IC7/IC9,299,-0.045098599,0.016061575,-2.80785657,-0.020681882,0.04436733,0.004992488,0.032451173
IC7/IC10,300,-0.03845342,0.013897426,-2.766945427,-0.020380668,0.044355501,0.005664067,0.035312731
IC7/IC11,301,-0.046347418,0.015203873,-3.048395412,-0.022452765,0.044440382,0.002303932,0.020093787
IC7/IC13,303,-0.042267291,0.014149437,-2.987206579,-0.022002303,0.044421231,0.002819101,0.023123341
IC7/IC17,307,-0.036783297,0.013139694,-2.79940287,-0.020619641,0.044364872,0.005125048,0.032893482
IC7/IC29,319,0.047433526,0.01526471,3.107397793,0.022887118,0.044459216,0.001890294,0.017494037
IC7/IC30,320,0.041022265,0.01335739,3.07112878,0.022620121,0.044447596,0.002135619,0.018864632
IC7/IC34,324,0.053967602,0.014084397,3.831729692,0.02821824,0.044719774,0.000127668,0.003057219
IC8/IC10,345,-0.041983789,0.012335921,-3.403376888,-0.025065802,0.044559131,0.000667001,0.009191275
IC8/IC12,347,-0.042597116,0.012403494,-3.434283618,-0.025293285,0.044570086,0.00059543,0.008724275
IC8/IC16,351,0.038257121,0.010730299,3.565336031,0.026257824,0.044617639,0.000364311,0.006197776
IC8/IC29,364,0.057903189,0.015336803,3.775440604,0.02780403,0.044697581,0.000160227,0.003619544
IC8/IC30,365,0.038017114,0.013879956,2.738993879,0.020174868,0.044347519,0.006168679,0.03695843
IC8/IC31,366,0.04291361,0.015546709,2.760301834,0.020331753,0.044353597,0.005780508,0.035402403
IC8/IC40,375,0.042852706,0.014730651,2.909084326,0.021427161,0.044397343,0.003629225,0.026601444
IC8/IC48,383,-0.043572801,0.013138305,-3.316470563,-0.024426126,0.044528854,0.000913385,0.010666481
IC8/IC52,387,0.044446628,0.013765669,3.228802749,0.023780814,0.044499103,0.001245274,0.01329099
IC9/IC13,392,-0.051134609,0.012740997,-4.013391477,-0.029554921,0.044793627,6.00892729235421e-05,0.001800066
IC9/IC18,397,0.02955048,0.010685351,2.765513206,0.020370123,0.04435509,0.005688989,0.035312731
IC9/IC28,407,0.045187282,0.015486384,2.917871668,0.021491855,0.044399999,0.003528554,0.026357343
IC9/IC29,408,0.063093901,0.01556602,4.053309697,0.029848621,0.044810313,5.07054691282873e-05,0.001663622
IC9/IC34,413,0.048848899,0.015190091,3.215839863,0.023685393,0.044494771,0.001302879,0.01370509
IC9/IC48,427,-0.05033538,0.013068775,-3.851576028,-0.028364278,0.044727676,0.000117757,0.002897672
IC10/IC11,433,-0.037750159,0.012959207,-2.912999149,-0.021455983,0.044398525,0.003584057,0.026542944
IC10/IC12,434,-0.04855894,0.014629615,-3.319222084,-0.024446379,0.0445298,0.000904437,0.010652263
IC10/IC13,435,-0.033506719,0.012414871,-2.69891798,-0.019879794,0.044336216,0.006962877,0.040484575
IC10/IC28,450,0.037953737,0.014163909,2.679609024,0.019737623,0.044330829,0.007377372,0.042182648
IC10/IC29,451,0.053797591,0.014738402,3.650164537,0.026882119,0.044649366,0.000262797,0.004905827
IC10/IC30,452,0.056081029,0.013391332,4.187860556,0.030838528,0.044867765,2.82905826641547e-05,0.00109104
IC10/IC32,454,0.048061874,0.013871581,3.464772708,0.025517689,0.044580991,0.000531887,0.008235291
IC10/IC34,456,0.042325223,0.014719933,2.875367894,0.021178931,0.044387229,0.004040195,0.028118124
IC10/IC40,462,0.04847489,0.014279419,3.394738363,0.025002219,0.044556086,0.000688391,0.009392106
IC10/IC43,465,0.044328347,0.015534635,2.853517173,0.021018058,0.044380737,0.004328639,0.029824325
IC11/IC12,476,-0.057486869,0.015043283,-3.821431135,-0.028142458,0.044715689,0.000133115,0.003057219
IC11/IC13,477,-0.040168548,0.012810419,-3.13561546,-0.023094841,0.044468351,0.001717636,0.016813044
IC11/IC18,482,0.032709386,0.010188854,3.210310537,0.023644691,0.044492929,0.00132819,0.013865502
IC11/IC20,484,0.028608949,0.009782422,2.924526063,0.021540846,0.044402015,0.003454017,0.026008934
IC11/IC24,488,0.031464145,0.010084967,3.119905672,0.022979195,0.044463255,0.001811882,0.017338709
IC11/IC29,493,0.062554108,0.014943081,4.186158739,0.030826008,0.044867027,2.85032167777643e-05,0.00109104
IC11/IC30,494,0.047408375,0.01369927,3.460649839,0.025487345,0.044579511,0.000540094,0.008269441
IC11/IC48,512,-0.041527563,0.012254604,-3.388731648,-0.024958008,0.044553974,0.000703638,0.00947039
IC12/IC13,518,-0.0342926,0.011516174,-2.977777196,-0.021932885,0.044418314,0.002907249,0.023592523
IC12/IC28,533,0.043371654,0.014710127,2.948421505,0.021716767,0.044409293,0.003198022,0.025182141
IC12/IC32,537,0.054695903,0.013289886,4.115603751,0.030306937,0.044836679,3.87847790278909e-05,0.001336136
IC12/IC34,539,0.048200664,0.014442344,3.337454374,0.02458058,0.044536093,0.00084717,0.010367846
IC12/IC43,548,0.060472706,0.015015205,4.027431314,0.029658221,0.044799477,5.66155556525011e-05,0.001743722
IC12/IC46,551,0.039227299,0.012600611,3.113126607,0.022929291,0.044461064,0.001854001,0.017379682
IC13/IC16,561,-0.035428276,0.010891045,-3.252972982,-0.023958731,0.044507226,0.0011441,0.012512458
IC13/IC29,574,0.045018081,0.015386526,2.925811877,0.021550312,0.044402405,0.00343978,0.026008934
IC13/IC31,576,0.040758246,0.012540234,3.250198197,0.023938306,0.04450629,0.001155316,0.012535634
IC13/IC34,579,0.056488836,0.014413521,3.919155916,0.028861548,0.044754891,8.91808542477985e-05,0.002332597
IC13/IC44,589,0.04581009,0.016380328,2.796652812,0.020599393,0.044364073,0.005168851,0.032893482
IC13/IC51,596,0.046203922,0.016040416,2.88046901,0.021216487,0.044388751,0.00397542,0.028073529
IC13/IC53,598,0.043084986,0.014798513,2.911440212,0.021444505,0.044398054,0.003601982,0.026542944
IC14/IC17,601,-0.050573705,0.012156927,-4.160072939,-0.030634099,0.044855747,3.19588287779107e-05,0.00119025
IC14/IC20,604,-0.03830467,0.013519813,-2.833224768,-0.020868656,0.044374752,0.004613103,0.030774448
IC14/IC21,605,-0.040765612,0.013020088,-3.130978313,-0.023060705,0.044466844,0.001744975,0.016933632
IC14/IC22,606,-0.053452224,0.011589012,-4.61231922,-0.033960714,0.04506125,4.00879964986697e-06,0.00039458
IC14/IC23,607,-0.037585798,0.013269251,-2.832548605,-0.020863678,0.044374553,0.004622867,0.030774448
IC14/IC24,608,-0.044191102,0.013461584,-3.282756507,-0.024177964,0.044517318,0.001029889,0.011407995
IC14/IC28,612,0.038612882,0.01484442,2.601171539,0.019160079,0.044309345,0.009298026,0.049117078
IC14/IC29,613,0.051346287,0.01275344,4.026073367,0.029648229,0.04479891,5.69430400219328e-05,0.001743722
IC14/IC30,614,0.037620775,0.013449545,2.797178262,0.020603262,0.044364226,0.005160456,0.032893482
IC14/IC31,615,0.034964013,0.011633933,3.005347676,0.022135857,0.044426869,0.002656345,0.022184507
IC14/IC32,616,0.030847827,0.010421621,2.959983473,0.021801887,0.044412835,0.003080473,0.02453695
IC14/IC34,618,0.076265327,0.013662959,5.581904195,0.041088804,0.04557286,2.4125267204197e-08,6.64892364147669e-06
IC14/IC51,635,0.04951997,0.01382416,3.582132291,0.026381439,0.044623862,0.000341679,0.006036337
IC15/IC19,641,-0.040367607,0.012111326,-3.333046033,-0.024548132,0.044534568,0.0008607,0.010367846
IC15/IC22,644,-0.034128114,0.011340386,-3.009431473,-0.022165921,0.044428142,0.002620912,0.022022053
IC15/IC24,646,-0.032446877,0.012055452,-2.691469225,-0.01982495,0.044334133,0.007120231,0.040881991
IC15/IC29,651,0.046449695,0.015115998,3.072883028,0.022633035,0.044448155,0.002123111,0.018864632
IC15/IC30,652,-0.051573347,0.013830536,-3.728947653,-0.027461895,0.044679498,0.000192857,0.004152458
IC15/IC40,662,0.03440453,0.012708756,2.707151737,0.019940419,0.044338525,0.006792581,0.039830538
IC15/IC42,664,0.052414188,0.016515528,3.173630708,0.023374684,0.044480788,0.001507926,0.015392012
IC15/IC46,668,0.040547399,0.014094306,2.876863768,0.021189944,0.044387675,0.004021101,0.028118124
IC16/IC20,679,0.038629929,0.011708135,3.299409294,0.024300542,0.044523001,0.000970724,0.011147146
IC16/IC21,680,0.032850837,0.011764611,2.792343662,0.020567667,0.044362824,0.005238169,0.033110994
IC16/IC23,682,0.040230185,0.01199885,3.352836761,0.024693804,0.044541428,0.00080149,0.010107891
IC16/IC28,687,0.038149416,0.014457309,2.638763186,0.019436873,0.044319562,0.00832791,0.045359129
IC16/IC29,688,0.042039897,0.015562498,2.701359261,0.019897769,0.0443369,0.006911989,0.040358987
IC16/IC33,692,-0.045583064,0.015987558,-2.851158563,-0.021000693,0.044380039,0.004360866,0.029896881
IC16/IC36,695,-0.045812845,0.011735419,-3.903810073,-0.028748631,0.04474867,9.50273697057492e-05,0.002424958
IC16/IC38,697,-0.046182955,0.01589032,-2.906357817,-0.021407088,0.044396521,0.003660987,0.026692278
IC16/IC48,707,-0.045516891,0.013485741,-3.375186501,-0.024858309,0.044549224,0.00073918,0.009667872
IC16/IC50,709,-0.028964197,0.01067385,-2.713565937,-0.019987646,0.044340328,0.006662522,0.039234853
IC17/IC19,714,-0.040149479,0.012232922,-3.282084273,-0.024173016,0.04451709,0.001032346,0.011407995
IC17/IC22,717,-0.052490133,0.013481619,-3.893459229,-0.028672468,0.044744487,9.91733004737471e-05,0.002484742
IC17/IC30,725,-0.048295541,0.014496284,-3.331580721,-0.024537347,0.044534062,0.000865241,0.010367846
IC17/IC42,737,0.049316266,0.014272751,3.455274149,0.025447779,0.044577583,0.000550972,0.008307436
IC18/IC25,755,-0.045328283,0.012295839,-3.686473433,-0.027149325,0.044663174,0.000228036,0.00469005
IC18/IC31,761,-0.047643825,0.0133451,-3.570136263,-0.026293152,0.044619415,0.000357704,0.006197776
IC18/IC40,770,-0.040529032,0.014707545,-2.755662564,-0.020297595,0.044352269,0.005863096,0.035591834
IC18/IC42,772,0.052628791,0.015538081,3.38708445,0.024945884,0.044553395,0.000707874,0.00947039
IC18/IC47,777,0.042977184,0.014733402,2.916989841,0.021485363,0.044399732,0.00353854,0.026357343
IC19/IC22,786,-0.039822088,0.011849532,-3.36064639,-0.024751287,0.044544146,0.000779183,0.009941795
IC19/IC31,795,-0.033246286,0.011681792,-2.845992047,-0.020962655,0.044378512,0.004432219,0.030235631
IC19/IC42,806,0.037853733,0.014447898,2.620016592,0.019298839,0.044314448,0.008799761,0.047000276
IC19/IC43,807,-0.033136461,0.012467589,-2.657808327,-0.019577104,0.044324794,0.007871851,0.043944566
IC19/IC48,812,-0.04373055,0.013640123,-3.206023189,-0.023613132,0.044491503,0.001348128,0.013967824
IC20/IC22,819,-0.041758589,0.011379301,-3.669697054,-0.027025864,0.044656777,0.000243523,0.004798675
IC20/IC30,827,-0.039235941,0.014562284,-2.69435344,-0.019846186,0.044334939,0.007058927,0.040699588
IC20/IC42,839,0.044154381,0.015598539,2.830674138,0.020849877,0.044374003,0.004650032,0.030796685
IC20/IC47,844,0.038361354,0.014365504,2.670379905,0.019669669,0.044328268,0.007583199,0.043002669
IC21/IC22,851,-0.046446538,0.013882366,-3.345722157,-0.024641436,0.044538957,0.000822326,0.010208693
IC21/IC31,860,-0.044747909,0.01247451,-3.587147578,-0.026418349,0.044625726,0.000335181,0.005998439
IC21/IC42,871,0.049575953,0.015061841,3.291493566,0.024242276,0.044520296,0.000998443,0.011277499
IC22/IC23,883,-0.059871565,0.013367768,-4.478800438,-0.032978694,0.044998383,7.55148427731432e-06,0.000498934
IC22/IC24,884,-0.030144698,0.01155339,-2.609164606,-0.019218934,0.044311505,0.009083693,0.048329456
IC22/IC31,891,-0.039222262,0.012909509,-3.038245959,-0.022378048,0.044437179,0.00238293,0.020652057
IC22/IC37,897,0.059732154,0.012636668,4.726891088,0.034803302,0.045116661,2.29669267103964e-06,0.000322751
IC22/IC42,902,0.083593626,0.013192814,6.336299745,0.046630607,0.046037765,2.40806495200507e-10,3.31831350386299e-07
IC22/IC44,904,0.039726558,0.014381324,2.762371512,0.020346992,0.04435419,0.005744004,0.035402403
IC22/IC46,906,0.03187984,0.012008045,2.654873565,0.019555495,0.044323985,0.007940636,0.043944566
IC22/IC47,907,0.039652686,0.013331502,2.974360032,0.021907727,0.04441726,0.002939809,0.023637847
IC22/IC50,910,0.058891937,0.013270959,4.437655095,0.032676054,0.044979381,9.14718212777411e-06,0.000513359
IC22/IC52,912,0.056515167,0.012594859,4.487161674,0.033040193,0.045002266,7.26152486205273e-06,0.000498934
IC22/IC53,913,0.044581588,0.014375376,3.101246649,0.022841837,0.044457236,0.001929987,0.017652352
IC24/IC25,944,-0.034417069,0.012217632,-2.817000064,-0.020749201,0.044369997,0.00485261,0.031842362
IC24/IC30,949,-0.046168582,0.014621818,-3.157513223,-0.023256039,0.044475496,0.001593777,0.016022286
IC24/IC36,955,-0.042377184,0.013602465,-3.115404754,-0.022946061,0.0444618,0.001839747,0.017379682
IC24/IC37,956,0.049834691,0.015042001,3.313035949,0.024400845,0.044527673,0.000924669,0.010707516
IC24/IC42,961,0.063160076,0.015083266,4.187426983,0.030835338,0.044867577,2.83446120442248e-05,0.00109104
IC24/IC47,966,0.057955295,0.014634789,3.960104481,0.029162847,0.04477161,7.5198675999946e-05,0.002072476
IC25/IC29,976,0.039725051,0.013711933,2.897115328,0.021339042,0.044393739,0.003770549,0.027203225
IC25/IC36,983,-0.047870755,0.013183678,-3.631062343,-0.026741539,0.044642157,0.000283022,0.005151998
IC25/IC37,984,0.067843645,0.015170582,4.472052894,0.032929064,0.044995255,7.79352268454546e-06,0.000498934
IC25/IC41,988,-0.035785178,0.012753205,-2.805975225,-0.02066803,0.044366782,0.005021718,0.03248792
IC25/IC42,989,0.086410846,0.014953732,5.778547222,0.042533733,0.045688415,7.65645190819151e-09,2.63764768237198e-06
IC25/IC46,993,0.050178795,0.014870674,3.374345626,0.02485212,0.04454893,0.00074144,0.009667872
IC25/IC48,995,-0.035558792,0.013306859,-2.672215334,-0.019683184,0.044328777,0.00754186,0.042944972
IC26/IC30,1004,-0.046477303,0.013458079,-3.453487094,-0.025434626,0.044576943,0.000554633,0.008307436
IC26/IC35,1009,0.048297758,0.017489257,2.761567232,0.02034107,0.044353959,0.005758165,0.035402403
IC26/IC43,1017,-0.058620408,0.016736671,-3.502513115,-0.02579546,0.044594622,0.000461983,0.007317389
IC27/IC33,1033,-0.041604234,0.013426678,-3.098624603,-0.022822534,0.044456393,0.001947139,0.017652352
IC27/IC40,1040,-0.039771702,0.013810066,-2.879906638,-0.021212347,0.044388583,0.003982515,0.028073529
IC27/IC48,1048,0.050603003,0.013559892,3.731814639,0.027482993,0.044680607,0.000190677,0.004152458
IC27/IC52,1052,-0.039946747,0.013329297,-2.996913314,-0.022073764,0.044424243,0.002730916,0.022669895
IC28/IC34,1059,-0.055270625,0.015632532,-3.535615583,-0.026039089,0.044606699,0.000407825,0.006611558
IC28/IC37,1062,-0.056588494,0.015300388,-3.69850057,-0.027237834,0.044667777,0.000217507,0.004541283
IC28/IC42,1067,-0.066245811,0.015455303,-4.286283571,-0.031562581,0.044910975,1.82610118832158e-05,0.000838789
IC28/IC43,1068,-0.047976261,0.013686807,-3.505292363,-0.025815915,0.044595632,0.00045719,0.007317389
IC28/IC44,1069,-0.061088279,0.013703544,-4.457845407,-0.032824563,0.044988684,8.32763067251681e-06,0.000498934
IC28/IC45,1070,-0.057005119,0.019280297,-2.956651441,-0.021777356,0.044411813,0.003113939,0.024660964
IC28/IC46,1071,-0.057250901,0.013549298,-4.225377706,-0.03111453,0.044884118,2.39687871202025e-05,0.001005467
IC29/IC33,1082,0.058296731,0.014111221,4.131232267,0.030421918,0.044843357,3.62416828494149e-05,0.001280539
IC29/IC38,1087,0.043995087,0.014976837,2.937541846,0.02163667,0.044405972,0.003312353,0.025642823
IC29/IC43,1092,-0.062263362,0.015651911,-3.978003797,-0.029294548,0.044778973,6.97620792483623e-05,0.001986972
IC29/IC44,1093,-0.05992781,0.015027923,-3.987764108,-0.029366362,0.044783002,6.69564311842141e-05,0.001963106
IC29/IC45,1094,-0.055354952,0.01310379,-4.22434663,-0.031106945,0.044883667,2.40786702022186e-05,0.001005467
IC29/IC46,1095,-0.040470302,0.014575484,-2.776600974,-0.020451759,0.044358277,0.005498605,0.034441263
IC29/IC50,1099,-0.045907415,0.013638596,-3.365992804,-0.024790639,0.044546011,0.000764246,0.00984234
IC29/IC52,1101,-0.043322338,0.015494602,-2.795963217,-0.020594316,0.044363873,0.005179888,0.032893482
IC30/IC37,1109,0.043844919,0.015120439,2.899712048,0.02135816,0.04439452,0.00373947,0.027120996
IC30/IC43,1115,-0.080692418,0.013850165,-5.826097843,-0.042883095,0.045716953,5.76840078411793e-09,2.63764768237198e-06
IC30/IC47,1119,0.049701165,0.014940532,3.326599447,0.024500681,0.044532342,0.000880846,0.010463845
IC30/IC48,1120,-0.03990046,0.013219059,-3.018403963,-0.022231975,0.044430947,0.002544574,0.021511802
IC30/IC50,1122,-0.034265381,0.012549633,-2.730389117,-0.020111513,0.044345078,0.006331976,0.037448338
IC31/IC33,1127,0.035020675,0.013464377,2.600987384,0.019158723,0.044309295,0.009303017,0.049117078
IC31/IC43,1137,-0.038769015,0.014598029,-2.655770556,-0.0195621,0.044324232,0.007919556,0.043944566
IC31/IC50,1144,-0.04035607,0.013018132,-3.099989171,-0.02283258,0.044456832,0.001938195,0.017652352
IC32/IC33,1148,0.037455396,0.013238675,2.829240526,0.020839322,0.044373582,0.004670905,0.030796685
IC32/IC37,1152,-0.043642787,0.016638232,-2.623042236,-0.019321118,0.044315271,0.008722025,0.046949025
IC32/IC42,1157,-0.061782286,0.016913791,-3.652775689,-0.026901335,0.044650355,0.00026014,0.004905827
IC32/IC48,1163,0.038450691,0.013293263,2.892494525,0.021305022,0.044392352,0.003826434,0.027320342
IC32/IC50,1165,-0.06448031,0.013242211,-4.869300937,-0.035850514,0.045187421,1.12922334069665e-06,0.000222296
IC32/IC51,1166,-0.033164986,0.01167773,-2.84001982,-0.020918684,0.044376751,0.004516017,0.030444924
IC32/IC52,1167,-0.068707322,0.01333468,-5.152528779,-0.037932877,0.045334358,2.59649525882431e-07,5.96328411109983e-05
IC32/IC53,1168,-0.047624323,0.012711831,-3.746456482,-0.027590741,0.044686282,0.000179897,0.003998358
IC33/IC34,1169,0.048443859,0.01535197,3.155546841,0.023241564,0.044474853,0.001604554,0.016022286
IC33/IC35,1170,0.050402411,0.017733405,2.842229739,0.020934955,0.044377402,0.004484843,0.030443908
IC33/IC36,1171,-0.055099455,0.013297793,-4.143503855,-0.0305122,0.044848618,3.43566577067882e-05,0.001245881
IC34/IC35,1189,-0.056939173,0.012996809,-4.381011879,-0.032259406,0.044953506,1.18781892864483e-05,0.000629544
IC34/IC37,1191,-0.054279601,0.015887694,-3.416455613,-0.025162066,0.044563755,0.00063579,0.009126239
IC34/IC42,1196,-0.05141794,0.017269237,-2.977429843,-0.021930327,0.044418207,0.002910543,0.023592523
IC34/IC44,1198,-0.064072323,0.01487796,-4.306526235,-0.031711491,0.044919986,1.66696122416546e-05,0.000792094
IC34/IC45,1199,-0.062862491,0.013488707,-4.660379393,-0.034314168,0.045084329,3.17837008687285e-06,0.000361664
IC34/IC46,1200,-0.053731168,0.014642864,-3.669443916,-0.027024001,0.044656681,0.000243764,0.004798675
IC34/IC47,1201,-0.04316185,0.014735847,-2.929037493,-0.02157406,0.044403384,0.003404301,0.026008934
IC34/IC52,1206,-0.05459061,0.015299751,-3.568071771,-0.026277958,0.044618651,0.000360531,0.006197776
IC35/IC37,1209,-0.058833559,0.014800979,-3.974977676,-0.029272282,0.044777726,7.06543025548717e-05,0.001986972
IC35/IC42,1214,-0.052615616,0.015701547,-3.350983019,-0.024680159,0.044540784,0.000806871,0.010107891
IC36/IC38,1227,-0.062080546,0.013362877,-4.645746948,-0.034206557,0.045077277,3.41192162371087e-06,0.000361664
IC36/IC43,1232,0.051656912,0.014154406,3.649528785,0.02687744,0.044649126,0.000263448,0.004905827
IC36/IC44,1233,0.064467651,0.014950997,4.311929904,0.031751241,0.044922398,1.62676913113169e-05,0.000792094
IC36/IC45,1234,0.05357782,0.012084032,4.433770273,0.032647479,0.044977596,9.31347294520498e-06,0.000513359
IC36/IC46,1235,0.035063343,0.01196285,2.931019332,0.02158865,0.044403987,0.003382669,0.026008934
IC36/IC47,1236,0.038376372,0.014447052,2.656346222,0.019566339,0.044324391,0.007906053,0.043944566
IC36/IC48,1237,0.051575339,0.01458305,3.536663417,0.026046801,0.044607083,0.000406211,0.006611558
IC36/IC49,1238,0.060550437,0.014881007,4.068974306,0.029963872,0.044816905,4.74173432042617e-05,0.001593685
IC36/IC52,1241,-0.037552543,0.013750127,-2.731068756,-0.020116517,0.044345271,0.006318938,0.037448338
IC37/IC49,1254,-0.057318983,0.014226209,-4.029111506,-0.029670583,0.044800178,5.62128274586116e-05,0.001743722
IC37/IC50,1255,0.047033367,0.01263186,3.723392056,0.027421011,0.044677352,0.00019715,0.004179572
IC37/IC52,1257,0.057091684,0.014514628,3.933389415,0.028966279,0.044760683,8.40633484355561e-05,0.002271359
IC38/IC39,1259,-0.038998229,0.014170555,-2.752060844,-0.020271077,0.044351241,0.005927945,0.035827668
IC38/IC46,1266,0.042420551,0.015206478,2.789636889,0.020547738,0.044362041,0.005282139,0.033236472
IC38/IC50,1270,-0.036863977,0.01349253,-2.732176832,-0.020124675,0.044345585,0.006297733,0.037448338
IC39/IC42,1276,-0.035134533,0.013258496,-2.649963785,-0.019519344,0.044322634,0.008056917,0.044057267
IC40/IC50,1297,-0.047612823,0.014755274,-3.226834267,-0.023766324,0.044498444,0.001253867,0.01329099
IC40/IC52,1299,-0.045530438,0.013832387,-3.291582226,-0.024242929,0.044520327,0.000998129,0.011277499
IC41/IC43,1302,0.042656634,0.01450135,2.941562886,0.021666273,0.044407198,0.00326967,0.025600033
IC41/IC45,1304,0.034230658,0.012492459,2.740105814,0.020183055,0.044347835,0.006147856,0.03695843
IC41/IC48,1307,0.054467652,0.012064383,4.514748151,0.033243096,0.045015128,6.37849404692404e-06,0.000498934
IC41/IC49,1308,0.037596024,0.011991769,3.135152465,0.023091433,0.0444682,0.001720348,0.016813044
IC42/IC47,1317,-0.044644962,0.017014273,-2.62397117,-0.019327957,0.044315524,0.008698282,0.046949025
IC42/IC49,1319,-0.053959661,0.015426078,-3.497950835,-0.025761881,0.044592966,0.000469953,0.007359039
IC43/IC51,1331,-0.067886128,0.014373818,-4.722901682,-0.034773964,0.045114708,2.34216905180212e-06,0.000322751
IC43/IC53,1333,-0.042131265,0.014170097,-2.973251572,-0.021899567,0.044416918,0.002950442,0.023637847
IC44/IC49,1338,-0.120972878,0.02024446,-5.975604043,-0.043981436,0.045808196,2.33459368293541e-09,1.6085350475425e-06
