Connectivity,Predictor,Beta,SE,tValue,rValue,R2,Pvalue,adjPvalue
IC2/IC25,75,1.39295278072934,1.38333571923644,1.00695208065487,0.0576565896511153,0.0776621663554894,0.314967731818724,0.776064424895173
IC2/IC27,77,0.603552091019708,1.44913001380263,0.416492713056118,0.0238806830187048,0.0744478313079896,0.677420189690157,0.952989630431127
IC2/IC32,82,-1.24246867819367,1.71030132996732,-0.726461855828298,-0.0416293261660505,0.0758054609233741,0.468260662409215,0.884272307643172
IC2/IC40,90,-3.22010104420888,1.57774042967731,-2.04095742470609,-0.116263108885609,0.0895186390833406,0.0423447562920743,0.357881488662047
IC2/IC46,96,-1.98577800201148,1.48368008879956,-1.33841386495802,-0.0765381265472852,0.0806154209574348,0.182022861317259,0.639811876485524
IC3/IC4,104,-1.09592849986662,1.74483901514031,-0.628097200003573,-0.036000493360222,0.0752953401175633,0.530535006990285,0.902598518386069
IC3/IC6,106,0.0250755794521021,1.27133771486823,0.019723775326449,0.00113123537398589,0.0737831355591837,0.98428004415486,0.991705720735642
IC3/IC7,107,0.162096946692445,1.58672899572789,0.102157928120602,0.0058590584434949,0.0738217475798335,0.918716268810332,0.979146922873186
IC3/IC19,119,1.1918282982257,1.29270543425011,0.921964328955631,0.0528045086398603,0.0770369740172017,0.35746922004918,0.807387376317977
IC3/IC22,122,0.594700212204022,1.63472821780977,0.363791488838927,0.0208603326419934,0.0742899906247378,0.716332655257383,0.97578821251045
IC3/IC26,126,0.910667089615087,1.94866934106734,0.467327663253679,0.0267934571558625,0.0746202232219444,0.640687724560702,0.922308702389582
IC3/IC30,130,1.10362146514905,1.6149040882046,0.683397530051472,0.0391654632600558,0.0755730807850989,0.495012165449745,0.900647134359952
IC3/IC35,135,0.469935059849378,1.93467655995865,0.242901097566108,0.0139299816749062,0.0740083391182215,0.808288620128329,0.979146922873186
IC3/IC40,140,-2.83113670567938,1.46815107484705,-1.92836878587194,-0.109929237279736,0.0878559332146363,0.0549840126488551,0.37943529372426
IC3/IC41,141,-4.34154480445897,1.52697237534061,-2.84323729398873,-0.160944950757817,0.103841972312689,0.00484892667697456,0.200731682881179
IC3/IC49,149,4.12686724491377,2.27206246252626,1.81635290093442,0.103614267465197,0.0862897568588855,0.070558621166422,0.420144516945513
IC4/IC7,156,-1.47190028035073,1.32235354216526,-1.11309134313702,-0.0637104707067756,0.0785189414431597,0.266778185322507,0.776064424895173
IC4/IC8,157,-0.183604286252773,1.43454972365156,-0.127987397875216,-0.00734038294003945,0.0738445912388324,0.898265679521547,0.979146922873186
IC4/IC27,176,-3.18068258930177,1.71996133428114,-1.84927563539163,-0.105471644018168,0.086740902146044,0.0656425345610187,0.409484382261593
IC4/IC40,189,-2.74451240627216,1.59491302218616,-1.72079127080563,-0.0982169643649787,0.0850237846215876,0.0865721630743961,0.458100769959682
IC4/IC48,197,1.90043669209774,1.83828213205018,1.03381121916157,0.0591891861550999,0.0778710170780444,0.302260701655429,0.776064424895173
IC5/IC6,203,2.32649829511737,1.09436500767755,2.12588878372002,0.121031746248257,0.0908310226539782,0.0345296427567895,0.323098800081388
IC5/IC7,204,2.86990901801157,1.29495335070542,2.21622579411698,0.126094707007724,0.0922812379642185,0.02761064235071,0.301416178995251
IC5/IC8,205,2.93201945522737,1.28567157550609,2.28053533350708,0.129692980759678,0.0933474338353378,0.02344980374236,0.301416178995251
IC5/IC19,216,1.45710570730401,1.11702936033486,1.30444709785175,0.0746066651093664,0.0802753628472345,0.193325530865611,0.649375501112694
IC5/IC22,219,-0.0771815226983114,1.40435730242551,-0.0549586081583433,-0.00315207669680414,0.0737932485726169,0.956216972772296,0.982466066142516
IC5/IC32,229,0.162741943783438,1.63810546303656,0.0993476595101292,0.00569788655791793,0.073819571400525,0.920944826349554,0.979146922873186
IC5/IC40,237,-1.21360217095881,1.45133309820915,-0.836198232133143,-0.0479041974218351,0.0764611580349186,0.403871706410601,0.869681061836528
IC6/IC42,286,0.317669881309467,1.32963016880093,0.238915969841406,0.0137014843630875,0.0740009632761743,0.811373783714924,0.979146922873186
IC7/IC8,298,0.651285531918423,1.91291386007142,0.340467778248053,0.0195234444118004,0.0742269269475047,0.733800871158964,0.979146922873186
IC7/IC9,299,3.49543996598184,1.51100181444888,2.31332612082716,0.131525743114191,0.0939018239285687,0.0215472600835604,0.301416178995251
IC7/IC10,300,3.37908649157049,1.48427356514165,2.27659278648409,0.129472531625488,0.0932812653525052,0.0236881534075933,0.301416178995251
IC7/IC11,301,2.40052909774071,1.49772552865052,1.60278305458519,0.0915399529437182,0.083550435776338,0.110292355018561,0.535254405043172
IC7/IC13,303,2.40661086634887,1.58481330023695,1.51854534915188,0.0867660902505861,0.0825600559649181,0.130187703406955,0.568486304877035
IC7/IC17,307,1.90591343201812,1.60499199341856,1.18749092819997,0.067949861874496,0.079169586181091,0.236203108489646,0.703241073003265
IC7/IC29,319,-1.44460940795131,1.43939135628968,-1.00362517923901,-0.0574667263168293,0.077636673274794,0.316565925861603,0.776064424895173
IC7/IC30,320,-1.73093559614511,1.4374947829133,-1.20413348049661,-0.068897682157848,0.0793207578773175,0.229719283561137,0.703241073003265
IC7/IC34,324,-2.02070262419248,1.50281564414636,-1.34461111851168,-0.0768904303686272,0.0806783800185068,0.18001499192612,0.639811876485524
IC8/IC10,345,1.03392775963388,1.38457301220179,0.746748456399346,0.042789734234848,0.0759198057869621,0.455943284970201,0.884272307643172
IC8/IC12,347,1.26254964796605,1.51339395297907,0.834250490746814,0.0477928702117047,0.0764487257718656,0.404965990626169,0.869681061836528
IC8/IC16,351,0.651498555069103,1.33455982268671,0.488174860350224,0.0279877803810788,0.074696633754963,0.625869846945202,0.919928002316022
IC8/IC29,364,0.262843502659204,1.51645806568568,0.173327247621817,0.00994050826260712,0.0738970856426889,0.862539696271668,0.979146922873186
IC8/IC30,365,-2.28797445727781,1.33321970760899,-1.71612709009612,-0.0979533063922011,0.0849636586227281,0.0874238110610079,0.458100769959682
IC8/IC31,366,-0.741844135824228,1.44748113860474,-0.512506944677228,-0.0293815987406161,0.074790017081504,0.608765647846398,0.913150800125329
IC8/IC40,375,0.469637257724956,1.7879579762198,0.26266683220256,0.0150632667846977,0.0740467238223924,0.793031783595432,0.979146922873186
IC8/IC48,383,-0.657473652322931,1.38540739274787,-0.474570625048329,-0.0272084152936737,0.0746463940521624,0.635522780225954,0.919928002316022
IC8/IC52,387,2.65294491859189,1.81774326998161,1.45947173201127,0.083414720898975,0.0818962215861498,0.145737521992742,0.585698396275183
IC9/IC13,392,0.146262550864482,1.68460646306947,0.0868229785833673,0.00497957759870091,0.073810610682092,0.930884315591093,0.979146922873186
IC9/IC18,397,-1.1996554957327,1.40724970068562,-0.852482324315447,-0.0488348783322407,0.0765662190398537,0.394792825444497,0.861964335553818
IC9/IC28,407,-0.226138331799577,1.63495784388347,-0.138314472538593,-0.00793262945706993,0.0738551590217876,0.890107386668348,0.979146922873186
IC9/IC29,408,0.213797115232577,1.6961736251172,0.126046716012227,0.00722908606169456,0.0738426967825683,0.899800035402002,0.979146922873186
IC9/IC34,413,-2.70527092450867,1.38769677135231,-1.94946834233273,-0.111117273919995,0.0881608028401412,0.0523994871061361,0.37943529372426
IC9/IC48,427,-1.8201634204928,1.36346893936378,-1.33495041063577,-0.0763412222851272,0.0805803580303016,0.183152254719139,0.639811876485524
IC10/IC11,433,-0.98655717153163,1.60547882651296,-0.614494040805504,-0.0352217823709972,0.0752305849927745,0.539468600508174,0.909698543276018
IC10/IC12,434,-2.8384878035132,1.81056308989994,-1.56773758359896,-0.0895546269859942,0.0831321747880289,0.118254425118578,0.535254405043172
IC10/IC13,435,0.331565377005579,1.46713474548295,0.225995177352599,0.0129606236804233,0.0739778872737733,0.821396715801127,0.979146922873186
IC10/IC28,450,0.168603833081723,1.70358516644423,0.0989700053761551,0.00567622765864624,0.0738192835834538,0.921244356041688,0.979146922873186
IC10/IC29,451,0.921265462995292,1.82302590239639,0.505349628759678,0.0289716225893853,0.0747620787749027,0.613775133431571,0.913150800125329
IC10/IC30,452,-1.17501479843948,1.64556286252245,-0.714050386770591,-0.0409192978852032,0.0757370431934985,0.475887005258348,0.884272307643172
IC10/IC32,454,-2.13508381678537,1.47615406665495,-1.4463827760361,-0.0826717699151099,0.0817525734684337,0.149369162909697,0.585698396275183
IC10/IC34,456,-3.4691996118511,1.55999157640714,-2.22385791328509,-0.12652200570864,0.0924063066695695,0.027085459699835,0.301416178995251
IC10/IC40,462,0.81146548499755,1.91582256588205,0.423559832444059,0.0242856575226747,0.0744706142375453,0.672264618599013,0.952989630431127
IC10/IC43,465,-2.17272090231636,1.2902985137607,-1.68389010693639,-0.0961304450580115,0.084552341357955,0.0934976300643642,0.480321158369871
IC11/IC12,476,-1.03595724872809,1.84104105972425,-0.562701870909526,-0.0322563716097116,0.0749969386153625,0.574160972137909,0.913150800125329
IC11/IC13,477,-0.589944861621839,1.60885389867993,-0.366686410808273,-0.0210262585755041,0.0742981088224839,0.714174678315261,0.97578821251045
IC11/IC18,482,-1.14107658444096,1.38640088777899,-0.823049519442364,-0.047152620953062,0.0763777873095198,0.411293491711933,0.875595359229319
IC11/IC20,484,-0.260100835478743,1.24338240163602,-0.209188126787468,-0.0119968984825407,0.0739497883816647,0.834478092248631,0.979146922873186
IC11/IC24,488,0.37955346128023,1.22894855651383,0.308844059638195,0.0177106433735563,0.0741480805408011,0.757706968197034,0.979146922873186
IC11/IC29,493,-0.199808945688965,1.59175457773562,-0.125527482995027,-0.00719930833058343,0.0738421948241774,0.900210619299853,0.979146922873186
IC11/IC30,494,-2.5385460793129,1.41726982385891,-1.79115228206934,-0.102191809715484,0.0859496100712924,0.0745236579575341,0.433893297441643
IC11/IC48,512,-1.37637342702625,1.32714909889881,-1.03709027732323,-0.0593762624844282,0.0778968842705859,0.30073322379699,0.776064424895173
IC12/IC13,518,0.282420750913434,1.44601439395431,0.195309778446339,0.0112010813049863,0.0739282207321169,0.845315004345983,0.979146922873186
IC12/IC28,533,0.294014906935161,1.58946211312354,0.184977612556851,0.0106085966751376,0.0739131244762602,0.853402167218298,0.979146922873186
IC12/IC32,537,-0.878284355809874,1.45828615419733,-0.602271614032636,-0.0345220564585094,0.0751736043120823,0.547559579562412,0.91251597823504
IC12/IC34,539,-3.33271779458161,1.500267421279,-2.22141582714662,-0.126385288524149,0.0923662448040196,0.0272525530562881,0.301416178995251
IC12/IC43,548,-2.38324091105489,1.38128256114141,-1.72538261040922,-0.0984764845590236,0.085083123265804,0.0857404117001241,0.458100769959682
IC12/IC46,551,1.49824478004265,1.40534873930032,1.06610177114371,0.06103114709373,0.0781292478835925,0.287444498289893,0.776064424895173
IC13/IC16,561,3.44419921672882,1.36468185142119,2.52381110889839,0.143257458980588,0.0976312192827794,0.0122529093534176,0.258976110086898
IC13/IC29,574,-0.283007711301761,1.47926962755531,-0.191315839945602,-0.01097205545497,0.0739222880148072,0.848439233254489,0.979146922873186
IC13/IC31,576,1.07104747487325,1.46360617734365,0.731786659179813,0.0419339252257744,0.0758351719407023,0.465009780038013,0.884272307643172
IC13/IC34,579,-3.93568980054255,1.40066449077497,-2.80987333259587,-0.159104427816251,0.10316287369839,0.00536306022964983,0.200731682881179
IC13/IC44,589,-0.413800050541275,1.56955921391522,-0.263640929805421,-0.0151191160293481,0.0740486930188388,0.792281899154738,0.979146922873186
IC13/IC51,596,-0.393084661745102,1.65349025919767,-0.237730255475372,-0.0136334980345162,0.0739987922358004,0.812292298987097,0.979146922873186
IC13/IC53,598,-1.38225867940658,1.56773744091926,-0.881690162732912,-0.0505038668517856,0.0767596748618874,0.378822883764304,0.841115216493625
IC14/IC17,601,0.0828689907188507,1.722213104352,0.0481177332290889,0.00275973076096294,0.0737905386469829,0.961662264844551,0.983640137393848
IC14/IC20,604,1.12656357511714,1.43968687600194,0.782505969802023,0.0448346651416445,0.0761289460504257,0.434685461675387,0.884272307643172
IC14/IC21,605,-0.732269768135853,1.45320532577944,-0.503899727826206,-0.0288885694440256,0.0747564667981244,0.614792159375013,0.913150800125329
IC14/IC22,606,0.208625195013488,1.53659643925951,0.13577097387654,0.00778676332174641,0.0738524801856981,0.892115674730823,0.979146922873186
IC14/IC23,607,-0.386141138868627,1.46728937887513,-0.263166314994152,-0.015091904319306,0.0740477326471554,0.79264724527641,0.979146922873186
IC14/IC24,608,1.62493569131487,1.53371955977588,1.0594738007725,0.0606531157586736,0.0780756074817082,0.290444739413002,0.776064424895173
IC14/IC28,612,-3.08340171471639,1.36782779618415,-2.25423238460149,-0.128221878237423,0.0929079718584136,0.0250803795936666,0.301416178995251
IC14/IC29,613,1.17295302379416,1.53252647573387,0.765372110933665,0.0438548682743557,0.0760275241130467,0.444798875114356,0.884272307643172
IC14/IC30,614,-0.981973190891777,1.64261167647331,-0.597812133540944,-0.0342667414308613,0.0751530976272123,0.550526622576599,0.91251597823504
IC14/IC31,615,0.767210287137311,1.49682378461488,0.512558856308331,0.0293845722218898,0.0747902211455607,0.608729381289545,0.913150800125329
IC14/IC32,616,-0.950885131311883,1.25907866611297,-0.755222971291744,-0.0432744315459092,0.0759684960959729,0.450852640799391,0.884272307643172
IC14/IC34,618,-2.56659610459861,1.63819355504435,-1.56672335615991,-0.0894971549878023,0.0831202022306641,0.118491433177496,0.535254405043172
IC14/IC51,635,2.50118832352042,1.72550405059402,1.44954068503019,0.0828510307637659,0.0817871164136295,0.148486676693578,0.585698396275183
IC15/IC19,641,-0.0572361433355759,1.38010141833916,-0.0414724183128912,-0.00237859959188687,0.0737882506001537,0.966953618413427,0.983640137393848
IC15/IC22,644,0.336040929879485,1.62511135535399,0.20678024848721,0.0118588266623058,0.07394594037962,0.836356079425131,0.979146922873186
IC15/IC24,646,-3.10628311183691,1.59031315764097,-1.95325247540848,-0.111330293995807,0.088215809309825,0.0519469420333201,0.37943529372426
IC15/IC29,651,2.59006888879015,1.77997785654332,1.45511298315813,0.0831673264256042,0.0818482466568026,0.146939262892389,0.585698396275183
IC15/IC30,652,0.234530949267506,1.64629612804376,0.142459758771462,0.00817035480795793,0.0738596313850315,0.886835889640146,0.979146922873186
IC15/IC40,662,4.48413378166215,1.49646238874346,2.99648946434756,0.169377294327394,0.107050311841584,0.00301641755946111,0.200731682881179
IC15/IC42,664,3.83080367015657,1.69415111594802,2.2611936055143,0.128611296435013,0.0930238231677979,0.0246395012889794,0.301416178995251
IC15/IC46,668,1.19313329056893,1.45934530184985,0.817581205117479,0.0468400300953445,0.0763434995788098,0.414403910474945,0.875595359229319
IC16/IC20,679,-1.53037425926939,1.49488567032205,-1.02374000209641,-0.0586145656964558,0.0777920724273446,0.306984584639505,0.776064424895173
IC16/IC21,680,-1.01554623708352,1.54622059838163,-0.65679259359658,-0.0376429404851163,0.0754365572540998,0.511940967142651,0.902598518386069
IC16/IC23,682,-0.855933600569843,1.66201175959963,-0.514998522499042,-0.0295243146232555,0.0747998346554649,0.607026072082098,0.913150800125329
IC16/IC28,687,-1.65676473739473,1.53081465286129,-1.08227650832714,-0.0619535749745494,0.0782615282254995,0.28021137411427,0.776064424895173
IC16/IC29,688,-0.13295385674899,1.55634746898456,-0.0854268467668953,-0.00489950687801806,0.0738096865058018,0.931992976132609,0.979146922873186
IC16/IC33,692,1.99891776529264,1.93324323905535,1.03397116560945,0.059198311540446,0.0778722769655074,0.302186073798065,0.776064424895173
IC16/IC36,695,1.28407497487529,1.61682728989796,0.794194273499879,0.045502984786498,0.0761994088331246,0.427863670133092,0.882679382479293
IC16/IC38,697,3.85252139080055,2.02073346054564,1.90649655979878,0.10869719702236,0.0875431896140474,0.0577752309311433,0.37943529372426
IC16/IC48,707,-0.392067496464286,1.55918254079443,-0.251457084854555,-0.0144205532867992,0.074024586671155,0.801675020249755,0.979146922873186
IC16/IC50,709,-0.207743996920564,1.62111112614764,-0.128149140160577,-0.00734965874562698,0.073844750434903,0.89813781886455,0.979146922873186
IC17/IC19,714,-0.358015586367405,1.31616124042558,-0.272014989783199,-0.015599231352354,0.0740659220067023,0.785843383370976,0.979146922873186
IC17/IC22,717,-1.61757427155086,1.73025329836077,-0.934877149538362,-0.0535419709068568,0.0771284676919212,0.350787387359485,0.806195574457764
IC17/IC30,725,-1.92072621859547,1.59767768131412,-1.20219881710786,-0.0687875094809321,0.0793030789615009,0.230466404018295,0.703241073003265
IC17/IC42,737,-0.490038924689588,1.6502167690068,-0.296954275276528,-0.0170290261056909,0.0741204195544121,0.766757196477541,0.979146922873186
IC18/IC25,755,-0.104021906323215,1.53504019736055,-0.0677649396426732,-0.00388655648552974,0.0737992885493486,0.946028940389418,0.981853369507431
IC18/IC31,761,0.289178317205675,1.55887101840367,0.18550496724341,0.0106388374204102,0.0739138751362712,0.852989014412865,0.979146922873186
IC18/IC40,770,2.01364510570544,1.65319161377388,1.21803491436103,0.0696892484372158,0.0794486046870426,0.224401835572457,0.703241073003265
IC18/IC42,772,0.960375054265182,1.76600535696615,0.543812084418037,0.031174602448272,0.074916811875034,0.587073502837616,0.913150800125329
IC18/IC47,777,2.82113086256139,1.5499696968197,1.82012001160405,0.103826848949453,0.0863409899952344,0.069981145028922,0.420144516945513
IC19/IC22,786,-0.118191752494902,1.5188302692254,-0.0778176172082606,-0.00446310198842115,0.0738049128464094,0.938037700920495,0.979146922873186
IC19/IC31,795,-1.42166797967108,1.49369436695465,-0.95177970214187,-0.0545071576320714,0.0772501255118517,0.342162282672407,0.806195574457764
IC19/IC42,806,0.834470125864491,1.32302821322387,0.630727385496268,0.0361510504483292,0.075308023097401,0.528816446561167,0.902598518386069
IC19/IC43,807,-1.3492570806446,1.4588266955736,-0.92489195922897,-0.0529717157346088,0.0770576077499715,0.355947271722646,0.807387376317977
IC19/IC48,812,-3.03060828812893,1.40344983077758,-2.15939909048962,-0.122910963899787,0.091362473686283,0.0318062409159591,0.308638337777085
IC20/IC22,819,-0.206494302949354,1.50501677234087,-0.137203987852027,-0.00786894475576875,0.0738539833361196,0.890984113364318,0.979146922873186
IC20/IC30,827,1.29822039747071,1.50543788728967,0.86235400904382,0.0493990106529788,0.0766308833469438,0.389350021125632,0.857224416259796
IC20/IC42,839,1.99605865671316,1.67038204114087,1.19497133443189,0.0683759060315115,0.0792372798679363,0.233272855193274,0.703241073003265
IC20/IC47,844,0.706017400093508,1.73152710413913,0.407742621184392,0.0233792511216204,0.0744201524475179,0.683824620309358,0.952989630431127
IC21/IC22,851,0.0221080364149924,2.12448268803715,0.0104063151653254,0.00059684300133117,0.073782056628791,0.991705720735642,0.991705720735642
IC21/IC31,860,-2.04998908944819,1.68513453401301,-1.21651360652274,-0.0696026295166727,0.0794345439584873,0.224979401291972,0.703241073003265
IC21/IC42,871,0.72037988269316,1.40308100696004,0.513427150050271,0.0294343076881102,0.0747936374495292,0.608122916574268,0.913150800125329
IC22/IC23,883,0.118146233610418,1.96558630749411,0.0601073751683997,0.00344737391117767,0.0737955254234672,0.952119929368589,0.98210795864004
IC22/IC24,884,-2.48890011405542,1.63545518845611,-1.52183938246879,-0.0869528820095635,0.0825978187064111,0.129360309651185,0.568486304877035
IC22/IC31,891,-0.97307071555538,1.64999299119346,-0.589742332694122,-0.0338047106325114,0.0751163742288808,0.555915895807212,0.91251597823504
IC22/IC37,897,0.337031923856464,1.5008906277379,0.224554619522429,0.0128780227071193,0.0739753939024977,0.822516039484397,0.979146922873186
IC22/IC42,902,-1.09363594461188,1.5279319134078,-0.715762224098525,-0.0410172314137448,0.0757464101365763,0.474831093792268,0.884272307643172
IC22/IC44,904,-1.60017398966468,1.58790551023368,-1.0077262024421,-0.0577007672034295,0.07766811012303,0.314596621729839,0.776064424895173
IC22/IC46,906,-0.70888221263893,1.67922089694869,-0.422149470583078,-0.0242048390363456,0.074466036996248,0.673292270857566,0.952989630431127
IC22/IC47,907,1.06904891844635,1.66680283072552,0.64137695157442,0.0367606276840727,0.0753599143345356,0.521887294634594,0.902598518386069
IC22/IC50,910,0.266711233674889,1.49814244929969,0.178027953082542,0.0102100711576077,0.0739034315616826,0.858850573649454,0.979146922873186
IC22/IC52,912,-0.491743469809281,1.39910110023658,-0.351471005008951,-0.0201541501848916,0.0742561585540986,0.725542109905501,0.979146922873186
IC22/IC53,913,-1.16653658920514,1.43930851814234,-0.81048404459576,-0.046434307325485,0.0762993356446502,0.418461635976541,0.875921701821409
IC24/IC25,944,-1.77268337358066,1.3506959517636,-1.31242221557418,-0.0750602326251077,0.0803544429101994,0.190626248998198,0.648624379708154
IC24/IC30,949,-0.255624188201093,1.52745298045053,-0.167353228854021,-0.00959792384168858,0.0738892656639982,0.867232463791364,0.979146922873186
IC24/IC36,955,1.08978513318225,1.68293572490493,0.647550062105793,0.0371139555126298,0.0753903885877714,0.517892371181791,0.902598518386069
IC24/IC37,956,-0.322014998596225,1.62239403735175,-0.19848137455057,-0.0113829500256203,0.0739330191763538,0.842835786648556,0.979146922873186
IC24/IC42,961,-1.53169017540013,1.42257209625394,-1.07670477962666,-0.0616358430771969,0.0782157408854999,0.282688797772429,0.776064424895173
IC24/IC47,966,2.32092695143765,1.72539433002081,1.34515740028522,0.0769214842228747,0.0806839433316807,0.179838797581603,0.639811876485524
IC25/IC29,976,-0.137117159236758,1.52115935572114,-0.0901399046201538,-0.00516980900442974,0.0738128664067651,0.928250908053626,0.979146922873186
IC25/IC36,983,-3.13976523763917,1.64789640327893,-1.90531712514923,-0.108630746379927,0.0875264205920392,0.0579290524769863,0.37943529372426
IC25/IC37,984,0.0566218945336252,1.43795772239805,0.0393766058985365,0.00225839747554501,0.0737875993952827,0.968622730716079,0.983640137393848
IC25/IC41,988,-2.19761596739327,1.56830123820346,-1.401271588557,-0.0801101347740719,0.0812670724910106,0.162419295280415,0.616722541499546
IC25/IC42,989,-1.60900808861974,1.19524191804184,-1.34617776061248,-0.0769794868780065,0.080694340514992,0.179510042326892,0.639811876485524
IC25/IC46,993,-2.55009194452615,1.75456892143142,-1.45340084015949,-0.08307014416617,0.0818294396981343,0.14741339458041,0.585698396275183
IC25/IC48,995,-4.83225727494963,1.54048584218787,-3.13683978301719,-0.177067295147579,0.110114675397994,0.00192022259357852,0.200731682881179
IC26/IC30,1004,0.306065252188362,1.44859878166661,0.211283659811059,0.0121170593373672,0.0739531734576724,0.832844486237955,0.979146922873186
IC26/IC35,1009,0.956263112074553,2.00663571718902,0.476550429100368,0.027321838249992,0.0746536174183086,0.634114070516861,0.919928002316022
IC26/IC43,1017,0.177417814896645,1.74809571579754,0.101492048343417,0.00582086957280452,0.0738212264581255,0.919244257500791,0.979146922873186
IC27/IC33,1033,-1.30144852299717,1.8034575230318,-0.721640796290728,-0.0413535331589088,0.0757787461948423,0.471214891185561,0.884272307643172
IC27/IC40,1040,-4.32129245403157,1.7075131730177,-2.53075204473798,-0.143643324526159,0.0977591803231855,0.012019380703868,0.258976110086898
IC27/IC48,1048,5.10498106984303,1.74027166919575,2.93343916366934,0.165912489690221,0.105712761231394,0.00367555108905327,0.200731682881179
IC27/IC52,1052,-1.09050647430699,1.78424682411442,-0.611185885029246,-0.0350323976931586,0.0752150501519318,0.541652567752133,0.909698543276018
IC28/IC34,1059,0.719768688834373,1.49251681705567,0.482251644074793,0.0276484548945182,0.0746745857933331,0.63006488780894,0.919928002316022
IC28/IC37,1062,0.354941848051823,1.67447429015568,0.211972109777107,0.0121565359268394,0.0739542929218797,0.832307952244219,0.979146922873186
IC28/IC42,1067,-1.05211206254627,1.80606277477819,-0.582544570011132,-0.0333925894716998,0.0750840379252857,0.560744551510845,0.91251597823504
IC28/IC43,1068,1.14699328685735,1.58907260780174,0.721800427007584,0.0413626651279808,0.0757796279268955,0.471116908022576,0.884272307643172
IC28/IC44,1069,0.153850627002018,1.46233690774437,0.105208742381624,0.0060340253599614,0.0738241787329544,0.916297685048278,0.979146922873186
IC28/IC45,1070,2.32588285601595,1.95766070486128,1.18809293675881,0.0679841504590317,0.0791750186763076,0.235966322578306,0.703241073003265
IC28/IC46,1071,0.754469004401537,1.36652708959508,0.552106877460508,0.0316496374840977,0.0749516615541733,0.581386755901981,0.913150800125329
IC29/IC33,1082,-0.566180893072568,1.42646381938973,-0.396912200209041,-0.0227585796959658,0.0743867046132859,0.691783465551256,0.953932989339101
IC29/IC38,1087,0.0179249004433476,1.53202125060649,0.0117001643653778,0.000671050297482459,0.0737821665544678,0.990674512100124,0.991705720735642
IC29/IC43,1092,3.59326394468485,1.64720579986632,2.18142987656823,0.124145705204618,0.0917160511274534,0.030118517232166,0.303501981339519
IC29/IC44,1093,-0.742162953784403,1.64036767027499,-0.452436954978506,-0.0259403069969087,0.0745676788392657,0.651361217242249,0.932549939439723
IC29/IC45,1094,-0.853666898495886,1.27819862488327,-0.667867170154283,-0.0382767386018654,0.0754927329024382,0.504857452619247,0.902598518386069
IC29/IC46,1095,0.681417210300367,1.66311433447349,0.409723610803999,0.0234927750750386,0.0744263675237223,0.682372653913226,0.952989630431127
IC29/IC50,1099,1.08288767474949,1.88298825879227,0.575089977164299,0.0329657450725534,0.0750509640520279,0.565766947527189,0.913150800125329
IC29/IC52,1101,-0.174743068867239,1.81717088971528,-0.0961621550599556,-0.00551519396266766,0.0738171780369707,0.923471702466587,0.979146922873186
IC30/IC37,1109,2.68405246494862,1.80345578187233,1.48828293542194,0.0850496012138339,0.082216814691227,0.137983603695311,0.585698396275183
IC30/IC43,1115,1.04508213756351,1.55527854905039,0.671958176367578,0.0385108552815759,0.0755137203053473,0.50225397307607,0.902598518386069
IC30/IC47,1119,-0.822348887077635,1.57912553148486,-0.520762200776005,-0.0298544472599706,0.0748227269538898,0.603010561290175,0.913150800125329
