Connectivity,Predictor,Beta,SE,tValue,rValue,R2,Pvalue,adjPvalue
IC1/IC14,13,6.46785296764366,3.82852887277142,1.68938335913911,0.0964411334914707,0.0377640464010013,0.0923540084018759,0.552393724831878
IC1/IC28,27,-3.64043881299191,3.37813878198688,-1.07764631589551,-0.0616895361887685,0.0314792676908684,0.282198180918823,0.69053060616166
IC1/IC35,34,4.31350531386011,4.06919994852523,1.06003769006815,0.0606852786319632,0.0313385752409934,0.29011881056842,0.69053060616166
IC1/IC45,44,-2.62677224132536,3.55258299725511,-0.739397853154991,-0.0423692942276562,0.0291769183373602,0.460337643899779,0.814968125126276
IC1/IC49,48,4.25632557111349,3.6416567356191,1.16878824120964,0.0668844941165774,0.0322438209374434,0.243567740063559,0.688686508793016
IC2/IC28,78,1.38481379355678,4.06191103298416,0.340926667844667,0.0195497484684599,0.0275578099080709,0.733436250833979,0.901126375700543
IC2/IC35,85,2.56958993627461,3.99701837960106,0.642876687630112,0.0368464687424684,0.0286756825008926,0.520875035030698,0.829868868940505
IC3/IC4,104,0.837862495278659,3.75215788258789,0.223301503160837,0.012806169333427,0.0273077090570929,0.823477557993865,0.941662705840542
IC4/IC14,163,5.38727699585588,3.54143091499248,1.52121476464474,0.0869174630772779,0.0357682568748326,0.129430568273505,0.560661543498769
IC4/IC27,176,-3.8265454233883,3.88303418707742,-0.985452416598055,-0.0564295132328778,0.030767923501172,0.325325136172034,0.719655602804794
IC4/IC30,179,1.15920221932609,3.50069141560551,0.331135219219426,0.0189884831384999,0.0275330176681199,0.740811138666087,0.901126375700543
IC4/IC49,198,6.77691942359637,4.3034432931101,1.57476675350791,0.0899529158314998,0.0363819922953097,0.116535707648531,0.560661543498769
IC5/IC8,205,4.86827069271295,2.83691487378268,1.71604398062946,0.0979486081722909,0.0380988381985692,0.0873543814150348,0.552393724831878
IC5/IC10,207,7.83709194607646,3.0601460757136,2.56101890307603,0.145325173999121,0.0512389077353629,0.0110061602349794,0.285517385565118
IC5/IC11,208,6.73465874516349,2.97131230546681,2.26656037898562,0.128911478925368,0.0461135049014898,0.0242454874345509,0.352730025307259
IC5/IC40,237,-1.30772819558427,3.28524309324883,-0.398061317980291,-0.0228244347738831,0.0277168528473472,0.690914172521358,0.893299778951838
IC6/IC9,253,0.688580423172264,3.22104279131226,0.213775621059581,0.0122599512687743,0.0272920147507185,0.830890880218803,0.941662705840542
IC6/IC10,254,4.83014401189361,3.24355552609919,1.48915101746462,0.0850988495933897,0.035410590304103,0.137668962025506,0.561202508298964
IC6/IC11,255,2.32570873010644,3.1845670060159,0.730306106203133,0.0418492331188098,0.0291267417952993,0.465865710784713,0.818690477040782
IC6/IC12,256,3.57455223410553,3.086027850061,1.15830200107717,0.0662870623786792,0.0321527611390294,0.247811881825102,0.688686508793016
IC6/IC13,257,0.719183443995663,3.28710173879239,0.218789529848831,0.0125474522953163,0.0273001901723858,0.826986977066116,0.941662705840542
IC6/IC16,260,-3.67884365812242,2.9838943221757,-1.23290011673068,-0.0705355473319886,0.032818003743903,0.218735233097172,0.678931437795119
IC6/IC26,270,-2.68418205988045,3.92980172892063,-0.68303243904819,-0.0391445719902709,0.0288757706933029,0.495199221455306,0.819467522631038
IC6/IC27,271,-3.74160787580645,3.16067828155144,-1.18379902745744,-0.0677395771262106,0.0323755685802498,0.237582160286811,0.688686508793016
IC7/IC9,299,8.38438834149177,3.35748754001045,2.49722098491114,0.141778638275817,0.0500802087569907,0.0131409675364699,0.285517385565118
IC7/IC11,301,7.08905450074639,3.34225795146729,2.12103751526246,0.120759584598621,0.0437932941789074,0.0348725580477349,0.352730025307259
IC7/IC16,306,-0.799892113497083,3.75724323846175,-0.212893353645256,-0.0122093611233508,0.0272905957657604,0.831578264047946,0.941662705840542
IC7/IC25,315,-6.68870077118355,3.45532979035355,-1.93576335024714,-0.110345651275893,0.0410474977936282,0.0539891576659938,0.444945126971466
IC7/IC26,316,-1.01646761657559,4.32357130541263,-0.235099075457154,-0.0134826311195871,0.0273280935796134,0.814318325291561,0.941662705840542
IC7/IC29,319,-5.73734718232871,3.24667083337447,-1.76714778823621,-0.100836284339398,0.0387545549541085,0.0783856740147168,0.52039378026437
IC7/IC43,333,8.34906971835894,3.67264679806281,2.27331136845579,0.129289035148701,0.0462245948399996,0.0238298186869883,0.352730025307259
IC7/IC48,338,10.8087518913657,3.31605917985226,3.25951718746082,0.18376256286117,0.065598418832768,0.00126601488983476,0.100859186223503
IC7/IC50,340,-1.87992648518212,3.554581067764,-0.528874275011173,-0.0303190750179426,0.0281733129179635,0.597347360732005,0.844769344467154
IC9/IC43,422,-4.38082594382194,3.20179288767637,-1.36824151264863,-0.0782335146135967,0.0341282207265204,0.172426859835083,0.588714564294069
IC10/IC28,450,1.58191759050496,3.7865290414046,0.417775110980834,0.0239541704817724,0.0277774221590612,0.676459026171881,0.893224901961765
IC10/IC31,453,2.67332109838935,3.73292164953144,0.71614712264987,0.0410392511431664,0.0290498257674673,0.474548204141136,0.819467522631038
IC11/IC31,495,1.00092649061509,3.59374043974714,0.2785194165791,0.0159721463752186,0.0274121459545013,0.780836759134271,0.928437409464338
IC12/IC14,519,-3.42819830387092,3.83776098627567,-0.893280826015638,-0.0511660617690966,0.0301193948795522,0.372539267868527,0.749132647358223
IC12/IC25,530,-4.58356892000898,3.47463749212177,-1.31915025104102,-0.0754428388288186,0.0336376342720008,0.188288444343864,0.625013030530326
IC12/IC30,535,-2.01713158151972,3.62328173421493,-0.556713976302695,-0.0319134724803332,0.0282870173581118,0.578205440903191,0.839362486978282
IC12/IC33,538,-3.74042448993554,4.04653021126644,-0.924353531210855,-0.0529409645814281,0.0303310107629411,0.356166001647906,0.746698898191663
IC12/IC38,543,-0.00515579347246813,3.7930450544794,-0.00135927556841947,-7.79598002784099e-05,0.0271197241572245,0.998916505749083,0.998945773128039
IC12/IC40,545,2.05089493346464,4.25032491503578,0.482526624308056,0.0276642080015442,0.0279969007960934,0.629841027338213,0.860182888764759
IC12/IC42,547,7.93249853724957,3.16075647081024,2.50968355534716,0.142471868088645,0.0503044777102625,0.012697078012069,0.285517385565118
IC12/IC43,548,-5.25375818351906,3.07063782686551,-1.71096641145793,-0.0976615582247847,0.038034690360785,0.0882892557921537,0.552393724831878
IC12/IC48,553,-5.19050689596867,3.5279994077302,-1.47123236035577,-0.0840821552080921,0.0352139159066234,0.142446911845341,0.561202508298964
IC12/IC50,555,-3.91801709400517,3.31757934394277,-1.18098670380218,-0.0675793856194573,0.0323507599507319,0.238695550329099,0.688686508793016
