Connectivity,Predictor,Beta,SE,tValue,rValue,R2,Pvalue,adjPvalue
IC12/IC43,548,-2.38324091105489,1.38128256114141,-1.72538261040922,-0.0984764845590236,0.085083123265804,0.0857404117001241,0.487903771341182
IC12/IC48,553,-1.65620751270315,1.57762376785105,-1.04981146104254,-0.0601019701407196,0.0779979980750196,0.294856391175043,0.714550827095539
IC12/IC50,555,-1.78032133777986,1.46612328458822,-1.21430534286882,-0.0694768944946216,0.0794141645266453,0.225819670363668,0.674107034998773
IC13/IC25,570,1.48737524725006,1.53874842770872,0.966613658520412,0.0553540955003139,0.0773586633420705,0.334706193009304,0.718121494266495
IC13/IC30,575,-2.26367152878886,1.49842508334645,-1.51070050411421,-0.0863212029259125,0.0824704398374646,0.132174806619951,0.517865225937186
IC13/IC35,580,-1.56663492504123,1.40173427473679,-1.11764044960334,-0.0639697864532819,0.0785575423637428,0.264833485978712,0.704421337259748
IC13/IC43,588,-1.94097098475486,1.41505308291982,-1.37165948626454,-0.0784277474071085,0.0809564712039827,0.171445081102504,0.58282242063346
IC13/IC50,595,-0.835739148481064,1.45000806622274,-0.576368620250617,-0.0330389605054858,0.0750566069239392,0.564903942507086,0.843316441877522
IC13/IC52,597,-1.44474152768051,1.67498606326044,-0.862539432040558,-0.0494096064792895,0.0766321049934401,0.389248228694331,0.762413914007835
IC14/IC15,599,-0.0834682266177156,1.43015393240835,-0.058363106744151,-0.00334733498815021,0.0737947312650044,0.953507764025831,0.997174844899382
IC14/IC21,605,-0.732269768135853,1.45320532577944,-0.503899727826206,-0.0288885694440256,0.0747564667981244,0.614792159375013,0.859270912810691
IC14/IC23,607,-0.386141138868627,1.46728937887513,-0.263166314994152,-0.015091904319306,0.0740477326471554,0.79264724527641,0.991783870886256
IC14/IC24,608,1.62493569131487,1.53371955977588,1.0594738007725,0.0606531157586736,0.0780756074817082,0.290444739413002,0.714550827095539
IC14/IC25,609,0.99033883097021,1.44251539567617,0.686536056348981,0.0393450541689873,0.0755895408783588,0.493035146177529,0.819110694642641
IC14/IC26,610,-1.92610502473025,1.26120121452431,-1.52719883437214,-0.0872567759796466,0.0826594275686083,0.128022913954479,0.517865225937186
IC14/IC31,615,0.767210287137311,1.49682378461488,0.512558856308331,0.0293845722218898,0.0747902211455607,0.608729381289545,0.855801894871772
IC14/IC35,619,-1.9555400493032,1.27429124509925,-1.53460996991382,-0.0876769652589626,0.0827449643889944,0.126191393911063,0.517865225937186
IC14/IC40,624,1.48974140112227,1.65413012071975,0.900619233312824,0.051585283014149,0.0768884852512078,0.368689890688466,0.740478015752465
IC14/IC42,626,2.80951759504924,1.64966600977415,1.70308267152445,0.0972158188945367,0.0847963277255301,0.0898417945255542,0.499353230037383
IC14/IC49,633,-2.5317402748758,1.2903814697066,-1.96200916884791,-0.111823175359033,0.088343480764734,0.0509123299362616,0.426951483632843
IC15/IC26,648,-2.55391351338069,1.64832512595883,-1.54939912833949,-0.0885153263503423,0.0829168452437962,0.122597964890323,0.517865225937186
IC15/IC28,650,-1.68300635878555,1.5599935746658,-1.07885467358166,-0.0617584445752842,0.0782333808164412,0.281731100601833,0.714550827095539
IC15/IC30,652,0.234530949267506,1.64629612804376,0.142459758771462,0.00817035480795793,0.0738596313850315,0.886835889640146,0.997174844899382
IC15/IC32,654,-0.333687502215199,1.50918716634723,-0.221104121248819,-0.0126801715347935,0.0739694864309381,0.825198575361381,0.995249161054356
IC15/IC33,655,6.49477182301709,1.69310653118802,3.83600895949521,0.214871286990234,0.127080322095397,0.000159741051786335,0.0304602661570608
IC15/IC35,657,-2.98470284028915,1.54879266733515,-1.9271158130059,-0.109858672217505,0.0878379268658148,0.0551407983180719,0.426951483632843
IC15/IC41,663,0.752484448508413,1.64190605765807,0.458299331437829,0.0262761936177001,0.0745881628799625,0.647150387512167,0.881032858220423
IC15/IC43,665,-2.9944127605358,1.5701115891375,-1.90713372301181,-0.108733094890832,0.0875522527641656,0.0576922745051055,0.430889175210007
IC15/IC44,666,-1.19380578219358,1.71125239758143,-0.697621101294481,-0.0399793254705434,0.0756482755492544,0.486086657979598,0.818131769416366
IC15/IC49,671,-3.96232844615728,1.45393497234207,-2.72524460965029,-0.154428476642038,0.101471811726736,0.00689663073183169,0.206036843113472
IC16/IC17,676,-1.12130429467733,1.58131112824182,-0.709097833216451,-0.0406359576463829,0.0757100687399164,0.478949168019092,0.81375764314538
IC16/IC20,679,-1.53037425926939,1.49488567032205,-1.02374000209641,-0.0586145656964558,0.0777920724273446,0.306984584639505,0.714550827095539
IC16/IC21,680,-1.01554623708352,1.54622059838163,-0.65679259359658,-0.0376429404851163,0.0754365572540998,0.511940967142651,0.819792711018154
IC16/IC22,681,-0.0746389168715545,1.73116947891258,-0.0431147370495685,-0.0024727921999883,0.0737887844901227,0.965645771484632,0.997174844899382
IC16/IC23,682,-0.855933600569843,1.66201175959963,-0.514998522499042,-0.0295243146232555,0.0747998346554649,0.607026072082098,0.855801894871772
IC16/IC33,692,1.99891776529264,1.93324323905535,1.03397116560945,0.059198311540446,0.0778722769655074,0.302186073798065,0.714550827095539
IC16/IC40,699,0.303305603181886,1.70540805563747,0.17784928491411,0.0101998254360702,0.0739031872582139,0.85899073662567,0.997174844899382
IC16/IC43,702,-1.57782562916711,1.74285027409997,-0.905313355148606,-0.0518534298588015,0.0769208460010519,0.36620356135312,0.740478015752465
IC16/IC44,703,-1.99126376306485,1.76894255055606,-1.12568028986521,-0.0644280551055281,0.0786261405242021,0.26142061756317,0.704421337259748
IC17/IC19,714,-0.358015586367405,1.31616124042558,-0.272014989783199,-0.015599231352354,0.0740659220067023,0.785843383370976,0.991783870886256
IC17/IC25,720,-2.47694846415061,1.35280797086419,-1.83096826563516,-0.104438946217476,0.0864890881450003,0.0683399408418442,0.458009367102568
IC17/IC33,728,-1.78738720754062,1.67753383103055,-1.06548504386501,-0.0609959726896148,0.0781242428362892,0.287722777118832,0.714550827095539
IC17/IC38,733,-0.218195019937369,1.85441142692486,-0.117662680875084,-0.00674826391046849,0.0738348450024331,0.90643294039869,0.997174844899382
IC18/IC36,766,-1.17523610600743,1.75683641285436,-0.668950220640066,-0.0383387191236851,0.0754982767134219,0.504167513196457,0.819110694642641
IC19/IC20,784,0.563031335232099,1.24873477837366,0.450881440144868,0.0258511818275424,0.0745622877510296,0.652480401276213,0.881032858220423
IC19/IC25,789,1.32601478750372,1.62751624051828,0.814747499589592,0.0466780386621241,0.0763258204360903,0.416021235639609,0.789119645379892
IC19/IC27,791,0.0232384657106015,1.46148301246826,0.0159006061051333,0.000911961925420974,0.0737826121202296,0.987326841892912,0.997174844899382
IC19/IC32,796,-1.95072456699426,1.62816026783264,-1.19811581546024,-0.0685549877945737,0.0792658596583599,0.232048862169183,0.676337537297985
IC19/IC36,800,-1.36798075299745,1.41290342559357,-0.968205418868419,-0.055444969254513,0.077370408203653,0.33391242213562,0.718121494266495
IC21/IC28,857,1.25184993213999,1.84274269553999,0.679340602011263,0.0389333144843953,0.075551914999344,0.497574006378685,0.819110694642641
IC21/IC32,861,-2.77397794598675,1.92604840422004,-1.44024311118499,-0.0823232247170138,0.081685622657377,0.151096428418705,0.555569944493392
IC21/IC34,863,-0.591668477611687,1.58761703137847,-0.372677078865778,-0.0213696153851845,0.0743151122765986,0.709716338034179,0.937139252984358
IC21/IC48,877,-4.92721501376621,1.42787497060736,-3.45073281288092,-0.194147286983121,0.117390451477691,0.000659965270462911,0.039432924910159
IC22/IC26,886,-0.165771549353844,2.07773698238969,-0.0797846651231009,-0.00457591646687215,0.0738061042294152,0.93647473164987,0.997174844899382
IC22/IC27,887,0.256041264047038,1.50729686012366,0.169867841445668,0.00974212653576894,0.073892523878472,0.865256577792547,0.997174844899382
IC22/IC28,888,-0.0552818685929199,1.76582354554916,-0.0313065644255682,-0.00179555171872271,0.0737854071781395,0.97505096633603,0.997174844899382
IC22/IC29,889,-1.30352919065079,1.49512837417,-0.871851015050414,-0.0499416867821119,0.0766937872839204,0.384157385771265,0.762413914007835
IC22/IC32,892,-0.68433498438974,2.07484963498003,-0.329823893188446,-0.0189133139448122,0.0741995329437047,0.741819531743357,0.958350638306283
IC22/IC33,893,0.228648613835781,1.61744396278162,0.141364164136209,0.00810752438973882,0.0738584365095297,0.887700356470128,0.997174844899382
IC22/IC35,895,-0.0847348679384264,1.79651494920156,-0.0471662470585539,-0.00270515989762889,0.0737901902210013,0.962419790069506,0.997174844899382
IC22/IC38,898,0.292685883107552,1.56627720206129,0.186867230604112,0.0107169552204104,0.0739158241268376,0.851921945577176,0.997174844899382
IC22/IC40,900,-2.48812734120511,1.64140261230287,-1.51585438121991,-0.0866134891807587,0.082529265180682,0.130866681601108,0.517865225937186
IC22/IC45,905,2.20159063852118,1.76443953586317,1.24775635195918,0.0713811835640507,0.0797267428208994,0.213331306110182,0.650647802193494
IC22/IC49,909,-0.558638158938651,2.00014049914371,-0.279299458801926,-0.0160168676982691,0.0740813468140488,0.780254560325166,0.991783870886256
IC23/IC30,920,-0.896568738068916,1.49522342148367,-0.599621919498341,-0.0343703564533744,0.0751614015668566,0.549321551223533,0.843316441877522
IC23/IC32,922,-2.04633001505642,1.82377173778069,-1.12203187091086,-0.0642201012768612,0.0785949515246088,0.26296554144589,0.704421337259748
IC23/IC48,938,-5.21690935968397,1.44801774036148,-3.60279381548297,-0.202359404908823,0.121117740341641,0.000382346437117918,0.0304602661570608
IC25/IC26,973,0.0673640423483382,1.70742454758645,0.0394535983704587,0.00226281326280768,0.0737876227208202,0.968561411151097,0.997174844899382
IC25/IC28,975,0.33165809633784,1.63281502256329,0.203120434191734,0.011648965415146,0.0739401769280831,0.839212289354692,0.997174844899382
IC25/IC29,976,-0.137117159236758,1.52115935572114,-0.0901399046201538,-0.00516980900442974,0.0738128664067651,0.928250908053626,0.997174844899382
IC25/IC30,977,-1.06121748590504,1.45175885516345,-0.730987437845219,-0.0418882074610155,0.075830698776136,0.465496911254607,0.81375764314538
IC25/IC31,978,0.050565511810557,1.5724559853398,0.0321570284204998,0.00184432893175056,0.0737856146089675,0.97437344041542,0.997174844899382
IC25/IC32,979,0.611846044932296,1.7095803334061,0.357892538289369,0.020522221878263,0.074273646976456,0.720736986984025,0.941290381908098
IC25/IC33,980,0.927880449700503,1.59551447215573,0.581555646090019,0.0333359654753059,0.0750796259868391,0.561409569500459,0.843316441877522
IC25/IC34,981,-0.525565398652582,1.58937687548702,-0.330673867701477,-0.0189620371039264,0.0742016886054014,0.741178145657214,0.958350638306283
IC25/IC35,982,2.67669482068589,1.64850865359572,1.62370686671708,0.0927247682546752,0.0838043794964298,0.105745598405373,0.511371491602054
IC25/IC41,988,-2.19761596739327,1.56830123820346,-1.401271588557,-0.0801101347740719,0.0812670724910106,0.162419295280415,0.570856052529693
IC25/IC43,990,-3.75897010891652,1.67346769746676,-2.24621611436343,-0.127773365970552,0.0927749680451474,0.0255965770265062,0.348586399032063
IC25/IC49,996,-1.82968622566685,1.59855300401783,-1.14458902586782,-0.065505686628027,0.0787893721387068,0.253514914170398,0.704421337259748
IC26/IC27,1001,2.00961525276823,1.75142852467152,1.14741493841156,0.0656667191781591,0.0788139956466797,0.252347947382712,0.704421337259748
IC26/IC30,1004,0.306065252188362,1.44859878166661,0.211283659811059,0.0121170593373672,0.0739531734576724,0.832844486237955,0.995249161054356
IC26/IC31,1005,-0.437085907163878,1.66896362868486,-0.261890612624255,-0.0150187626453292,0.0740451598607459,0.793629474578929,0.991783870886256
IC26/IC33,1007,-1.27009792424784,1.39515051883378,-0.910366234397075,-0.052142057813857,0.0769558654343432,0.363539001597293,0.740478015752465
IC26/IC35,1009,0.956263112074553,2.00663571718902,0.476550429100368,0.027321838249992,0.0746536174183086,0.634114070516861,0.881032858220423
IC26/IC36,1010,-0.190931156979008,1.43246521829934,-0.133288511678969,-0.00764439706397079,0.0738499135628086,0.894076441507204,0.997174844899382
IC26/IC37,1011,3.20879381648292,1.93189381529055,1.66095765258213,0.0948331243027955,0.0842642699577932,0.0980223079209578,0.511371491602054
IC26/IC40,1014,5.09304830805806,1.57614187580439,3.23133874319456,0.182226915264737,0.112244477538224,0.00140396983863537,0.0671097582867708
IC26/IC42,1016,1.62131606229454,2.07332602604279,0.781987995100332,0.0448050467267705,0.0761258473742689,0.434989229106689,0.792203689562878
IC26/IC43,1017,0.177417814896645,1.74809571579754,0.101492048343417,0.00582086957280452,0.0738212264581255,0.919244257500791,0.997174844899382
IC26/IC44,1018,0.918833058472422,1.62211274785237,0.566442166050991,0.0324705553040654,0.0750131270005733,0.571620349724513,0.843316441877522
IC26/IC47,1021,3.61279381513586,1.74389425273611,2.07168170287132,0.117989129718572,0.0899876578340536,0.0393592761256643,0.391952791418074
IC26/IC49,1023,0.484980501421688,1.88090224153359,0.257844608142026,0.0147867856770477,0.0740370826487632,0.796746875356323,0.991783870886256
IC26/IC50,1024,2.03987569046615,1.68948263672333,1.20739665867321,0.069083503641413,0.0793506396020892,0.228463053702513,0.674107034998773
IC27/IC29,1029,-1.13334958491889,1.77673088561718,-0.637884777088907,-0.0365607413925414,0.0753428032165445,0.524154294103009,0.828744226605739
IC27/IC32,1032,3.05931858271469,1.51897060172535,2.01407359644729,0.114751970790072,0.0891136063342498,0.0451131158455213,0.426951483632843
IC27/IC34,1034,0.617144521815497,1.71353115067717,0.360159499622524,0.0206521583767309,0.0742798962844076,0.719043293788924,0.941290381908098
IC27/IC37,1037,-3.06987914106177,1.56717329179693,-1.95886387110504,-0.111646147848382,0.0882975611248314,0.0512819337045707,0.426951483632843
IC27/IC41,1041,-3.0958118392826,1.38439659068926,-2.23621746839268,-0.12721382944583,0.0926096829120716,0.0262533689647579,0.348586399032063
IC27/IC44,1044,1.27530598451668,1.61020720972345,0.792013584845215,0.0453783008945745,0.0761861841272432,0.429131632845857,0.792203689562878
IC27/IC45,1045,-2.55751693145722,1.32842790056987,-1.92522072922444,-0.109751941526902,0.0878107136926584,0.055378644320578,0.426951483632843
IC27/IC47,1047,-2.23108200425582,1.40018463425602,-1.593419860261,-0.0910096338338278,0.0834378202025013,0.112376684710292,0.511371491602054
IC27/IC53,1053,0.986744616571656,1.68623795594347,0.585175190188124,0.0335432124617805,0.0750958103350315,0.55897741887773,0.843316441877522
IC28/IC30,1055,-1.03540443030975,1.37052328328155,-0.75548109465941,-0.0432891943559154,0.0759699876848914,0.450698095781936,0.809901089412652
IC28/IC33,1058,-3.06764183725501,1.35454282316257,-2.2647064269941,-0.128807784880787,0.0930824092307956,0.0244195980095877,0.348586399032063
IC28/IC37,1062,0.354941848051823,1.67447429015568,0.211972109777107,0.0121565359268394,0.0739542929218797,0.832307952244219,0.995249161054356
IC28/IC38,1063,-3.55472678644045,1.21725137802046,-2.92028980260533,-0.165189113034534,0.105436897346603,0.00382863527088425,0.130720547105905
IC28/IC40,1065,-1.43992846160699,1.40907728219877,-1.02189459712251,-0.0585092684688978,0.0777776892844432,0.307855473194289,0.714550827095539
IC28/IC42,1067,-1.05211206254627,1.80606277477819,-0.582544570011132,-0.0333925894716998,0.0750840379252857,0.560744551510845,0.843316441877522
IC28/IC50,1075,2.75656372920778,1.48781252953332,1.85276281419167,0.105668313208133,0.0867891357585155,0.0651388803714744,0.458009367102568
IC28/IC52,1077,2.5785537007466,1.66988852352702,1.54414720768328,0.0882176293048573,0.0828556256030673,0.123864737926442,0.517865225937186
IC29/IC31,1080,1.73037949817252,2.00383074646085,0.863535755816056,0.0494665401977496,0.0766386736450304,0.38870155175206,0.762413914007835
IC29/IC32,1081,3.34538306578387,1.44772400473265,2.31078786760993,0.131383921443471,0.0938586517213345,0.0216895465369722,0.348586399032063
IC29/IC33,1082,-0.566180893072568,1.42646381938973,-0.396912200209041,-0.0227585796959658,0.0743867046132859,0.691783465551256,0.918534712593057
IC29/IC34,1083,2.51101252383683,1.90541229893654,1.31783159226919,0.0753678526903209,0.0804083480222193,0.188811332380809,0.593761953144911
IC29/IC35,1084,2.59212562771769,1.6097533923447,1.61026256571021,0.0919635267654098,0.0836408494189309,0.108649526516465,0.511371491602054
IC29/IC36,1085,-2.73390500796886,1.54760170085273,-1.76654303653355,-0.100802126936835,0.085621792197535,0.0785706445657125,0.458009367102568
IC29/IC40,1089,-3.37595598389434,1.59813520808828,-2.11243452169028,-0.120276879990294,0.0906198130647068,0.0356781960071886,0.385050555068936
IC29/IC44,1093,-0.742162953784403,1.64036767027499,-0.452436954978506,-0.0259403069969087,0.0745676788392657,0.651361217242249,0.881032858220423
IC29/IC46,1095,0.681417210300367,1.66311433447349,0.409723610803999,0.0234927750750386,0.0744263675237223,0.682372653913226,0.911100917794754
IC29/IC49,1098,3.3715302155426,1.60795067271241,2.09678709226524,0.119398701248832,0.0903757388569757,0.0370550743371779,0.385050555068936
IC30/IC35,1107,-0.349688185442034,1.41192662835524,-0.247667391788896,-0.0142032662618305,0.0740173208484649,0.804602640652003,0.995249161054356
IC30/IC38,1110,-1.89242307545631,1.3047027032742,-1.45046306005744,-0.0829033884918398,0.0817972195834425,0.148229674013781,0.553545188895215
IC30/IC39,1111,-2.26501752867151,1.67432062087383,-1.35279796499752,-0.0773557951519066,0.08076198429346,0.17738795678278,0.58882946765395
IC30/IC40,1112,-2.51003056077778,1.52426311780092,-1.64671737540894,-0.0940272884020695,0.0840872855134709,0.100919467124373,0.511371491602054
IC30/IC43,1115,1.04508213756351,1.55527854905039,0.671958176367578,0.0385108552815759,0.0755137203053473,0.50225397307607,0.819110694642641
IC30/IC45,1117,-1.6629506887368,1.48925432744955,-1.11663310831852,-0.0639123654220543,0.0785489813927552,0.265263265076892,0.704421337259748
IC30/IC47,1119,-0.822348887077635,1.57912553148486,-0.520762200776005,-0.0298544472599706,0.0748227269538898,0.603010561290175,0.855801894871772
IC30/IC48,1120,1.7835903043241,1.64132760612512,1.08667538257937,0.0622044106905935,0.0782978409937359,0.278265965232154,0.714550827095539
IC30/IC49,1121,0.011096605489911,1.29437691172799,0.00857293218796458,0.000491691322895368,0.0737819228989903,0.993166965767356,0.997174844899382
IC31/IC34,1128,-1.51951030231254,1.46734018217004,-1.03555420943039,-0.0592886277494743,0.0778847568206665,0.301448122078916,0.714550827095539
IC31/IC38,1132,-0.384683612557782,1.70467548580693,-0.22566383793317,-0.0129416248424682,0.0739773123684274,0.82165413657706,0.995249161054356
IC31/IC43,1137,0.0333392474204669,1.5523854758625,0.0214761397467622,0.00123174015578837,0.0737834130288796,0.982883607016748,0.997174844899382
IC31/IC46,1140,2.20739875402047,1.4403089530602,1.53258698373737,0.0875622726111257,0.0827215762624924,0.126689286615078,0.517865225937186
IC31/IC48,1142,0.805065434400813,1.54068126785662,0.522538601070169,0.0299561941586933,0.074829833630041,0.601775385670288,0.855801894871772
IC32/IC33,1148,-0.321891763787584,1.50290118304007,-0.214180258436194,-0.0122831535718758,0.0739579080686726,0.830587593591986,0.995249161054356
IC32/IC34,1149,1.68947009189375,1.67547546309168,1.00835263130398,0.0577365159734577,0.0776729231802457,0.314296526712379,0.714550827095539
IC32/IC51,1166,1.10930174893329,1.67026772643481,0.664146071540938,0.0380637852095264,0.075473753660243,0.507231727226406,0.819110694642641
IC32/IC53,1168,1.60337791964248,1.57622587072073,1.01722598862644,0.0582428729541507,0.0777414158841985,0.310066034602352,0.714550827095539
IC33/IC38,1173,2.44083289796778,1.96362810704114,1.24302198018835,0.0711117135864043,0.0796820001683668,0.215067683570235,0.650647802193494
IC33/IC41,1176,-3.56131266006358,1.69551133504685,-2.1004357720588,-0.119603500785935,0.0904325017238709,0.0367300066870566,0.385050555068936
IC33/IC43,1178,0.00812448690129723,1.50188758656325,0.00540951731273604,0.000310257081114122,0.073781752904217,0.995688325791522,0.997174844899382
IC33/IC44,1179,-0.310744177335063,1.61360107838967,-0.192578067464592,-0.011044436009301,0.0739241497265039,0.847451603671608,0.997174844899382
IC33/IC45,1180,-4.41686621712195,1.75181427126051,-2.52130964428313,-0.143118379717043,0.0975851802933929,0.0123380578824205,0.275487156225772
IC33/IC52,1187,-2.8928124635915,2.09609188778797,-1.38009811518536,-0.0789072501131539,0.0810443293996649,0.168835320392946,0.58282242063346
IC33/IC53,1188,-0.0801459202274712,1.8618125343739,-0.0430472556972139,-0.00246892191443824,0.0737887621446701,0.965699507893187,0.997174844899382
IC34/IC36,1190,-1.7608918849959,1.65110057935585,-1.06649583133384,-0.0610536217911075,0.0781324473651928,0.287266786714668,0.714550827095539
IC34/IC38,1192,-2.47845155718072,1.24759715147376,-1.98658000641711,-0.11320573375332,0.0887045761306596,0.0481015718734003,0.426951483632843
IC34/IC41,1195,0.320611847946239,1.83524318288582,0.174697201404172,0.0100190687626837,0.0738989175474235,0.861464238678203,0.997174844899382
IC34/IC43,1197,0.0136572003559578,1.76735330983491,0.00772748735635297,0.000443201752179724,0.0737818699350661,0.993840811257853,0.997174844899382
IC34/IC49,1203,0.920454669414846,1.48554203576644,0.619608632575618,0.0355145740803861,0.0752547667245618,0.536100823273901,0.832000628327677
IC35/IC36,1208,-0.707477886812441,1.27899215877622,-0.553152638159546,-0.0317095257050358,0.0749560924641425,0.580671647063164,0.851414255509793
IC35/IC37,1209,1.76728974103442,1.88482055834449,0.937643497790952,0.0536999480773793,0.0771482317552837,0.349366349445137,0.726074413194676
IC35/IC38,1210,-2.19947815459434,1.50702221845133,-1.4594862157073,-0.0834155429409235,0.0818963812329748,0.14573354138398,0.553545188895215
IC35/IC42,1214,0.173042839964207,1.81531148659003,0.0953240483754439,0.00546712742175571,0.0738165612998374,0.924136654146554,0.997174844899382
